863,172
878,415
895,756
895,759
895,759
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1072,828
1130,744
818,510
736,476
704,466
623,464
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
611,473
599,479
0,209
0,227
16,270
39,272
44,272
51,246
113,71
117,64
125,50
125,50
125,50
125,50
125,50
125,50
166,89
559,551
611,686
605,730
604,732
604,674
604,673
604,673
604,673
604,673
604,673
604,673
605,673
651,673
830,520
842,463
842,463
842,463
842,463
842,463
842,463
842,463
797,457
733,495
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
793,506
640,444
374,400
372,400
382,394
371,383
346,374
338,372
336,372
335,372
335,372
335,372
335,372
335,372
335,372
318,232
311,0
428,9
517,86
415,452
189,456
265,118
401,83
489,297
375,783
109,677
152,238
280,156
293,166
323,218
326,227
327,229
326,229
297,229
294,265
373,319
409,336
419,341
419,341
419,341
419,341
588,341
908,363
942,367
942,367
943,358
950,329
951,324
951,323
951,320
951,318
951,318
951,317
951,317
951,317
951,317
951,317
951,317
951,317
991,349
1053,387
1091,391
1109,391
1115,395
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
1123,400
904,382
210,318
166,316
166,316
166,316
166,316
166,316
166,316
166,316
166,316
166,316
166,316
506,329
876,372
978,389
1015,388
1057,353
1060,347
1065,346
794,301
244,246
258,260
305,307
320,321
332,327
337,328
340,328
340,328
340,328
340,328
340,328
340,328
459,347
516,353
518,353
518,353
518,353
518,353
518,353
518,353
518,353
518,353
521,333
522,333
522,338
523,339
525,335
525,334
525,334
525,334
965,681
1132,786
1177,788
1225,681
1211,631
1177,629
1168,629
1155,615
1154,613
1154,606
1153,601
1152,598
1150,592
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
1149,591
807,561
151,411
113,381
113,381
113,381
113,381
113,381
113,381
113,381
113,381
113,381
185,409
329,441
389,428
450,384
474,363
487,355
501,350
512,345
513,344
515,344
519,343
519,343
519,343
662,352
671,349
671,349
690,343
692,342
692,341
692,341
692,341
694,341
1003,520
1112,634
1117,639
1127,640
1146,613
1146,610
1146,610
1146,607
1146,602
1146,600
1146,598
1146,597
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1146,596
1145,597
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
1145,598
897,466
317,358
267,380
267,380
267,380
344,363
403,351
455,346
497,346
525,347
533,345
533,340
533,339
533,339
533,339
674,439
1034,631
1094,645
1127,642
1146,611
1146,604
1146,600
1144,599
1143,598
1143,598
1143,598
1143,598
1023,461
682,201
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
677,198
673,198
672,220
693,270
695,273
703,307
713,334
714,339
715,339
715,339
713,338
619,353
582,373
575,373
558,372
554,366
545,350
540,345
536,337
536,337
536,337
536,337
701,434
1087,656
1121,668
1123,668
1135,610
1135,607
1135,607
1135,602
1135,598
1135,594
1135,594
1135,594
1135,594
1074,527
680,197
656,184
656,181
656,181
656,181
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
656,180
551,218
330,353
315,370
318,370
457,385
528,372
530,365
530,360
530,346
530,343
530,341
530,338
530,334
531,333
531,333
531,333
531,333
531,333
543,345
926,590
1015,617
1048,625
1113,628
1152,607
1156,603
1156,602
1148,595
1145,594
1145,594
1145,594
1145,594
1145,594
1145,594
1145,594
1131,554
1080,457
976,319
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,270
933,284
1206,603
1251,626
1268,612
1235,550
1165,513
1163,512
1162,508
1160,503
1160,499
1159,492
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,491
1158,487
1103,324
1026,196
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1025,194
1123,326
1179,380
1185,385
1185,385
1185,385
1185,385
1185,385
1185,385
1185,385
1185,385
1185,385
1184,385
1180,387
1173,390
1169,395
1168,398
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1168,399
1147,388
499,16
343,0
353,5
423,29
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
456,40
453,47
438,95
436,99
435,77
435,76
441,70
