205,363
1,429
0,442
17,446
98,431
101,432
101,471
226,513
292,510
87,514
0,510
0,510
13,515
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
54,525
206,546
623,743
745,840
863,838
863,838
863,838
885,838
902,842
903,842
903,842
903,842
903,842
903,842
817,781
520,649
339,648
278,648
220,661
175,700
121,707
89,700
86,700
85,700
85,702
100,702
100,702
113,686
297,201
492,0
502,20
506,91
506,94
506,85
506,78
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
506,77
493,54
530,70
785,204
845,225
846,225
846,225
846,225
846,225
875,474
930,624
930,624
931,612
898,545
623,368
577,370
583,381
591,381
824,483
1003,858
1009,899
990,899
987,899
987,899
984,896
969,881
969,881
969,881
580,734
0,544
0,550
41,562
69,549
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,547
73,546
86,532
91,527
91,527
94,527
104,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
105,527
117,563
143,638
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,641
144,643
152,677
154,684
154,684
154,684
154,684
148,681
90,615
82,592
104,565
113,559
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,557
114,556
114,556
179,556
300,546
329,543
347,543
375,546
407,546
408,546
408,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
406,545
301,530
85,529
11,483
71,452
158,425
159,425
159,425
159,425
159,425
159,425
159,425
159,425
159,425
719,791
1080,899
1080,899
1010,886
929,860
942,864
970,870
970,870
931,867
927,867
927,867
927,867
927,867
927,867
219,640
0,505
26,475
31,469
31,469
31,469
31,469
51,455
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
92,409
226,300
312,246
363,239
402,214
402,214
402,214
353,200
342,194
339,161
337,157
337,157
337,157
337,161
335,164
335,168
335,169
335,169
335,169
335,169
335,169
335,169
333,169
41,358
0,454
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
0,456
22,447
121,398
171,365
176,361
182,361
639,316
727,299
724,299
558,294
526,280
522,256
533,249
538,248
538,248
538,248
538,248
538,248
538,248
468,245
58,319
0,390
0,407
0,424
20,439
30,440
60,440
